1	0	0
1	3197400	1.521
1	3407393	1.521
1	3492195	1.521
1	3580634	1.521
1	4098402	1.521
1	4143179	1.521
1	4526088	1.521
1	4721943	1.521
1	4767886	1.521
1	4861573	1.521
1	5124338	1.64
1	5185979	1.722
1	5595513	1.722
1	5906465	1.722
1	6057774	1.722
1	6227841	1.722
1	6655964	1.722
1	6830161	1.722
1	6968950	1.722
1	7251684	1.722
1	7397839	1.722
1	7674321	1.722
1	7684363	1.722
1	7852785	1.722
1	7970074	1.722
1	8083448	1.722
1	8360977	1.722
1	8450406	1.722
1	8494820	1.722
1	8822516	1.722
1	8949584	1.722
1	9023602	1.722
1	9023833	1.722
1	9170460	1.722
1	9260890	1.722
1	9357124	1.722
1	9717975	1.722
1	9802627	1.722
1	9941067	1.796
1	10029031	1.826
1	10291937	1.89
1	10681410	1.89
1	10754229	1.89
1	10901328	1.89
1	11027020	1.89
1	11083825	1.89
1	11149879	1.89
1	11269353	1.89
1	11464498	1.89
1	11881917	1.89
1	11913760	1.89
1	11934157	1.89
1	12093934	1.89
1	12388784	2.116
1	12721201	2.195
1	12806739	2.195
1	12882165	2.195
1	13125581	2.195
1	13229190	2.195
1	13382990	2.195
1	13436010	2.195
1	13534699	2.195
1	13636583	2.615
1	13707018	2.615
1	13985173	2.615
1	14143742	2.615
1	14360323	2.615
1	14474864	2.615
1	14677156	2.615
1	14678597	2.615
1	14797138	2.615
1	14987795	2.615
1	15295759	2.615
1	15394180	2.615
1	15454759	2.615
1	15508184	2.834
1	15559838	2.834
1	15811652	2.834
1	16129387	2.834
1	16278642	3.076
1	16647967	3.076
1	16724263	3.076
1	17156237	3.173
1	17307881	3.264
1	17547336	3.264
1	17725622	3.264
1	18168753	3.468
1	18484590	3.548
1	18605609	3.548
1	18921681	3.69
1	19291760	3.973
1	19473729	3.973
1	19634824	3.973
1	19695528	3.973
1	19955143	3.973
1	20064107	3.973
1	20163903	3.973
1	20267903	4.196
1	20429909	4.196
1	20633818	4.196
1	20784227	4.64
1	20934526	4.64
1	21041383	4.64
1	21286957	4.64
1	21454287	4.64
1	21638464	4.662
1	21942441	4.662
1	22168405	5.425
1	22317036	5.586
1	22665060	5.908
1	22740998	5.908
1	22780997	5.908
1	22845334	5.908
1	23145049	6.84
1	26044918	7.795
1	26181355	7.795
1	26214430	7.795
1	26685950	7.795
1	26980621	7.795
1	27114455	7.795
1	27264311	7.795
1	28301401	7.795
1	28416199	7.795
1	28492552	7.795
1	28952571	7.795
1	29174582	8.253
1	29513079	8.253
1	29714181	8.253
1	29717297	8.253
1	29751138	8.253
1	30921413	8.253
1	31156420	8.253
1	31661635	8.636
1	31873932	8.636
1	32085980	8.636
1	32145252	8.636
1	32334703	9.615
1	32452498	9.615
1	32498420	9.615
1	32511500	9.615
1	32699598	9.615
1	34240367	10.532
1	34536447	10.915
1	34590736	10.915
1	34758042	10.915
1	34804489	10.915
1	34810373	10.915
1	34929867	10.915
1	35033641	10.915
1	35387428	12.395
1	35538546	12.395
1	35548142	12.395
1	35694530	12.423
1	35878973	13.28
1	35995739	13.28
1	36160703	13.28
1	36193380	13.28
1	36578537	13.28
1	36879483	13.28
1	37124649	13.28
1	37315422	13.28
1	37410413	13.28
1	37438764	13.28
1	37486791	13.28
1	37557939	13.28
1	38022244	14.147
1	38036741	14.147
1	38996286	15.411
1	39298981	16.379
1	39413046	16.379
1	39521927	16.379
1	39785776	16.379
1	39856871	16.58
1	39973796	16.58
1	40282099	17.01
1	40581902	18.289
1	40688149	18.424
1	40828848	18.424
1	40934093	18.424
1	41094627	18.424
1	41290131	18.424
1	41535627	18.424
1	41618129	18.424
1	41652135	18.531
1	41908853	18.564
1	42013488	18.597
1	42097815	18.651
1	42464146	18.796
1	42492998	18.796
1	43449466	21.871
1	43458888	21.871
1	43742395	22.205
1	44087999	22.205
1	44147251	22.205
1	44167090	22.376
1	44324968	22.376
1	44467281	22.376
1	44611381	22.376
1	44790391	22.376
1	45132763	22.376
1	45438349	22.547
1	45447253	22.547
1	45447322	22.547
1	45509360	22.547
1	45584970	22.547
1	45912375	22.547
1	46218179	22.547
1	46362045	22.547
1	46517164	22.547
1	46838809	22.547
1	46868827	22.547
1	47204173	24.367
1	47481218	24.367
1	47596495	24.367
1	47824732	24.367
1	48144184	24.367
1	48163546	24.367
1	48304602	24.367
1	48607891	24.434
1	48750817	24.552
1	48905454	24.552
1	49066485	24.552
1	49198846	24.552
1	49360171	24.552
1	49439374	24.552
1	49623477	24.552
1	50100399	24.552
1	50240045	24.552
1	50716568	24.737
1	51064876	24.737
1	51244898	24.737
1	51398699	24.809
1	51488037	24.908
1	51786298	24.908
1	51933667	24.908
1	52268133	24.908
1	53011522	25.14
1	53476278	25.14
1	53774077	25.14
1	54095723	25.14
1	54446119	25.246
1	54744243	26.652
1	54986423	26.652
1	55555208	26.652
1	55866978	26.79
1	56168583	26.908
1	56373964	26.908
1	56809453	26.929
1	56904968	26.929
1	57373831	26.929
1	57825372	26.929
1	58054800	26.929
1	58116421	27.033
1	58182270	27.033
1	58236811	27.033
1	58382558	27.254
1	58586827	27.33
1	58826925	27.443
1	59119654	27.443
1	59163928	27.677
1	59220508	27.677
1	59379132	28.6
1	59723178	29.502
1	59841492	29.502
1	59921393	29.502
1	60644129	29.502
1	60762888	29.502
1	61105536	29.675
1	61373619	29.675
1	61550878	29.843
1	61832866	31.048
1	62704182	31.1
1	63151632	31.1
1	63257134	32.118
1	63311474	32.118
1	63579559	32.118
1	63901004	32.118
1	64041110	32.118
1	64201441	32.422
1	64364249	32.574
1	64407498	32.574
1	64685557	32.574
1	64742765	32.574
1	64873174	32.696
1	65045807	32.696
1	65065023	32.696
1	65511245	33.622
1	65698279	33.622
1	65900354	33.622
1	65940918	33.622
1	66264847	33.798
1	66414912	33.798
1	66716413	33.798
1	66736170	33.798
1	66797430	33.798
1	66977232	33.967
1	67231097	33.967
1	67338318	33.967
1	67571783	33.967
1	67577102	33.967
1	67777159	33.967
1	67851057	33.967
1	68075440	34.116
1	68346646	34.376
1	68510383	34.376
1	68552807	34.448
1	68711653	34.516
1	68763093	34.583
1	69001881	35.002
1	69129362	35.002
1	69256304	35.002
1	70728215	35.467
1	71629721	35.98
1	71954212	35.98
1	72112875	35.98
1	72314811	35.98
1	72394390	35.98
1	72688733	35.98
1	72809676	35.98
1	72973981	35.98
1	73057841	35.98
1	73211212	35.98
1	73418157	36.498
1	73598695	36.498
1	73739379	36.498
1	74289444	37.023
1	74369240	37.023
1	74441563	37.023
1	74588916	37.023
1	74902086	37.023
1	74902192	37.023
1	75286872	37.023
1	75484372	37.481
1	75655417	37.481
1	75841303	37.481
1	75956194	37.481
1	76030104	37.481
1	76156834	37.481
1	76201114	37.481
1	76375016	37.573
1	76390096	37.573
1	76528254	37.573
1	76891070	37.573
1	76951011	37.573
1	77142121	37.573
1	77227487	37.573
1	77293884	37.573
1	77499976	37.573
1	77569301	37.573
1	77673419	37.573
1	77904630	37.573
1	78029752	37.573
1	78167590	37.573
1	78315951	37.807
1	78687715	38.276
1	79346604	38.276
1	79435347	38.276
1	79764683	38.276
1	79903714	38.42
1	79958656	38.42
1	80951675	38.868
1	80979991	38.868
1	81375951	38.868
1	81439284	38.868
1	81809978	38.868
1	81867857	38.868
1	82026670	38.868
1	82904440	38.868
1	83338931	38.999
1	83528477	38.999
1	83645605	38.999
1	84303793	39.405
1	85663009	39.547
1	85791405	40.254
1	85981894	40.254
1	86420119	40.254
1	87198791	40.535
1	87204137	40.535
1	87489637	40.816
1	87916394	40.816
1	88349770	40.816
1	88582624	40.967
1	88740337	41.266
1	89105003	41.266
1	89210239	41.266
1	89286259	41.266
1	89495011	41.266
1	89750991	41.266
1	90021669	41.266
1	90409578	41.574
1	90657925	41.574
1	90823142	41.574
1	90950552	41.987
1	91009942	42.426
1	91102457	42.426
1	91322318	42.426
1	91653396	42.521
1	91827520	42.521
1	92035888	42.521
1	92138229	42.521
1	92332730	42.521
1	92711740	42.705
1	92949385	42.705
1	93251504	43.509
1	93382588	43.509
1	93617583	43.509
1	94037338	43.722
1	94263787	43.722
1	94523242	43.722
1	94977290	43.882
1	95138968	43.882
1	95619583	43.882
1	95827199	43.882
1	95921865	43.882
1	96024633	43.882
1	96155460	43.882
1	96522003	43.882
1	96997494	43.882
1	97785720	43.882
1	98062075	43.882
1	98419837	43.882
1	98606933	43.882
1	98793301	43.882
1	98910078	43.882
1	99060867	43.882
1	99140572	43.882
1	99573168	43.882
1	100065779	44.278
1	100252738	44.278
1	100374066	44.278
1	100764731	44.278
1	101010507	44.278
1	101156517	44.278
1	101324097	44.278
1	101521022	44.278
1	101673498	44.278
1	101832589	44.278
1	101849735	44.278
1	102067751	44.278
1	102773404	44.278
1	102934582	44.278
1	103133211	44.278
1	103217820	44.278
1	103350337	44.278
1	103556204	44.278
1	103724864	44.278
1	104021828	44.278
1	104244405	44.278
1	104551934	44.278
1	104876883	44.278
1	105320422	44.278
1	105345427	44.349
1	105501703	44.451
1	105644528	44.451
1	105893955	44.529
1	105981796	44.568
1	106133215	44.568
1	106394299	44.568
1	106631065	44.568
1	106858782	45.168
1	107083826	45.168
1	107488116	45.168
1	107583714	45.168
1	107607211	45.168
1	107953198	45.168
1	108042239	45.168
1	108378469	45.168
1	108681572	45.399
1	108753259	45.399
1	108826956	45.399
1	109064276	45.399
1	109631744	45.47
1	109861494	45.539
1	110238974	45.539
1	110466532	45.539
1	110611715	45.539
1	110950866	45.539
1	110976952	45.539
1	111084889	45.539
1	111159748	45.539
1	111324315	45.578
1	111481395	45.61
1	111591723	45.61
1	111746474	45.61
1	111757576	45.61
1	112321286	45.61
1	112412321	45.61
1	112714574	45.61
1	112850818	45.61
1	113006005	45.61
1	113128014	45.61
1	113349519	45.61
1	113527967	45.61
1	113589617	45.61
1	113658064	45.61
1	113861902	45.61
1	114013439	45.61
1	114148782	45.61
1	114359985	45.61
1	114385434	45.61
1	114591926	45.61
1	114784223	45.61
1	114957525	45.61
1	115261364	46.004
1	115424234	46.004
1	115730203	46.237
1	115815387	46.237
1	116036229	46.237
1	116413449	46.237
1	116557932	46.433
1	116765978	46.433
1	116934205	46.433
1	117122525	46.433
1	117267351	46.433
1	117350032	46.433
1	117498744	46.433
1	118309610	46.433
1	118445258	46.433
1	118740485	46.433
1	118975178	46.433
1	119073608	46.637
1	119169387	46.637
1	119380757	46.637
1	119496275	46.637
1	119860126	47.045
1	120061123	47.249
1	120120669	47.249
1	120293751	47.249
1	120607496	47.249
1	120920608	47.249
1	121461939	47.249
1	121928641	47.249
1	121990904	47.249
1	122224113	47.249
1	122482001	47.453
1	122667163	47.453
1	122805782	47.453
1	123000666	47.453
1	123324331	47.453
1	123398576	47.453
1	123654134	47.453
1	123845106	47.453
1	123992095	47.83
1	124619922	47.83
1	124686791	47.83
1	125011741	47.83
1	125274326	47.83
1	125295821	47.83
1	125585192	47.83
1	125864462	47.83
1	125867821	47.83
1	125867855	47.83
1	125938666	47.83
1	126105555	47.83
1	126292376	47.83
1	126568206	47.83
1	126627262	47.83
1	126729134	47.83
1	126933528	48.475
1	126946240	48.475
1	127168237	48.475
1	127651658	48.475
1	128258983	48.475
1	128461016	48.475
1	128589098	49.343
1	128772307	49.343
1	129031847	49.642
1	129945301	49.642
1	130118560	49.642
1	130619110	49.642
1	130744503	49.642
1	130850953	49.642
1	131092181	49.642
1	131417383	49.642
1	131505395	49.642
1	131661938	49.746
1	131667917	49.746
1	131752937	49.746
1	131765730	49.746
1	131981704	49.746
1	132076300	49.746
1	132304609	49.746
1	132481915	49.746
1	132497970	49.947
1	132573210	49.947
1	132947543	50.349
1	133096673	50.349
1	133218787	50.349
1	133360182	50.349
1	133387286	50.349
1	133799066	50.469
1	133994467	50.589
1	134210714	50.589
1	134517231	50.589
1	134529958	50.589
1	134632643	50.589
1	134653305	50.589
1	134747924	50.589
1	134870153	50.589
1	135059438	50.589
1	135155924	50.589
1	135272199	51.131
1	135283198	51.131
1	135382602	51.131
1	135515360	51.673
1	135836621	51.673
1	136117620	52.09
1	136317917	52.09
1	136566409	52.09
1	136824086	52.206
1	137053174	52.206
1	137135739	52.206
1	137378494	52.206
1	137503552	52.206
1	137640406	52.631
1	137882009	52.631
1	138199953	52.886
1	138210222	52.886
1	138265186	52.886
1	138376195	52.886
1	138827178	52.886
1	139231587	52.995
1	139521091	53.711
1	140295118	53.735
1	140349631	53.735
1	140533792	53.735
1	140649565	53.735
1	140874704	54.02
1	140976321	54.02
1	141075115	54.02
1	141223640	54.02
1	141595527	54.02
1	141862295	54.02
1	141966482	54.02
1	142521500	54.02
1	142601867	54.02
1	142860035	54.02
1	143934211	54.02
1	144112660	54.02
1	144184838	54.02
1	144188883	54.02
1	144280093	54.02
1	144509503	54.02
1	144713107	54.593
1	144827928	54.593
1	144933076	54.593
1	144953207	54.593
1	145181359	54.897
1	145544219	54.897
1	145576304	54.897
1	145789050	54.897
1	146205857	54.897
1	146333010	54.897
1	146483886	54.897
1	146538273	54.897
1	146870515	54.897
1	147249374	55
1	147468717	55
1	147608804	55
1	147928886	55
1	148083042	55
1	148207944	55
1	148375125	55
1	148574812	55
1	148892705	55
1	148979977	55
1	149290666	55
1	149704083	55
1	149816475	55
1	149825252	55
1	149829958	55
1	149830005	55
1	149901211	55
1	150059940	55
1	150198207	55
1	150643877	55
1	150763636	55
1	151255813	55
1	151331003	55.308
1	153184875	56.897
1	153233346	56.897
1	153471974	56.897
1	153760675	56.897
1	153891983	56.897
1	153903860	56.897
1	154205434	57.493
1	154609113	57.79
1	155460028	57.79
1	155741792	58.721
1	155816135	58.721
1	155914812	58.721
1	156053277	58.858
1	156263413	58.858
1	156461283	58.858
1	156649115	58.858
1	156732671	58.858
1	156808590	58.858
1	156985992	59.406
1	157158004	59.406
1	157209562	59.406
1	157365595	59.406
1	157710483	59.474
1	157779551	59.474
1	157900384	59.474
1	157942804	59.474
1	158372504	59.87
1	158547073	60.068
1	158687382	60.068
1	158691520	60.068
1	158789005	60.068
1	158845979	60.068
1	159034957	60.068
1	159065406	60.068
1	159102824	60.748
1	159192041	60.748
1	159501907	60.748
1	159633845	60.748
1	159757167	60.748
1	159869322	60.748
1	159883101	60.748
1	159924686	60.748
1	160285089	61.647
1	160507613	61.702
1	160520291	61.841
1	161060285	61.841
1	161106803	61.841
1	161335680	61.841
1	161519746	61.841
1	161558813	61.841
1	161623591	62.095
1	161838003	62.095
1	161971352	62.095
1	162025683	62.095
1	162143088	62.095
1	162250061	62.095
1	162480242	62.095
1	162598718	62.095
1	162649310	62.095
1	162649379	62.095
1	162749959	62.095
1	163004965	62.095
1	163060736	62.095
1	167710305	66.432
1	167960071	66.432
1	167977703	66.432
1	168216635	67.393
1	168329308	67.393
1	168346367	67.393
1	168410845	67.393
1	168665687	67.585
1	168978381	67.585
1	169305175	67.585
1	169378954	67.863
1	169528786	67.863
1	169692316	67.863
1	169850145	67.863
1	169972291	67.863
1	170035236	67.863
1	170308965	67.863
1	170413833	67.863
1	170507692	67.863
1	170841687	68.024
1	171050691	70.746
1	171218944	71.288
1	171225406	71.288
1	171241019	71.288
1	171246149	71.288
1	171582944	71.679
1	171582972	71.679
1	171701395	71.679
1	172221761	71.679
1	172862204	72.432
1	172957231	72.432
1	173221935	72.432
1	173365379	72.432
1	174151673	73.209
1	174204401	73.209
1	174448757	73.209
1	174604498	73.209
1	174792257	73.209
1	174995224	73.209
1	175332241	73.209
1	175832802	73.611
1	176015516	73.611
1	176117187	73.611
1	176184706	73.611
1	176409556	73.611
1	176782254	74.267
1	176929215	74.267
1	176982608	74.267
1	177269591	74.267
1	178192718	74.267
1	178256488	74.267
1	178320853	75.289
1	178465794	75.289
1	178618350	75.289
1	178771459	75.289
1	178929549	75.289
1	179043861	75.289
1	179143064	75.289
1	179400153	75.289
1	179610525	75.623
1	179818217	75.623
1	179962642	76.118
1	180283780	76.293
1	180601111	76.758
1	180604901	76.758
1	180935366	76.758
1	180937470	76.758
1	181076559	76.758
1	181283840	76.758
1	181417270	76.758
1	181579573	77.12
1	181709227	77.12
1	181862435	77.12
1	182005966	77.12
1	182090516	77.12
1	182341840	77.12
1	182491652	77.12
1	182639404	78.612
1	183561854	79.936
1	183577277	79.936
1	183806715	80.885
1	184045786	81.027
1	184286617	81.027
1	184905583	82.963
1	185177962	83.343
1	185728834	83.542
1	185887123	83.542
1	186237051	83.542
1	186628831	83.542
1	186884748	83.542
1	186921299	83.542
1	187169478	83.834
1	187611490	85.594
1	187919330	85.738
1	188042879	85.901
1	188263219	86.065
1	188366347	86.659
1	188444560	86.659
1	188518307	86.926
1	188687652	87.533
1	188900889	87.533
1	188911479	87.533
1	189335360	89.719
1	189354054	89.719
1	189530499	90.168
1	189802002	90.168
1	189806053	90.627
1	189889064	90.627
1	190088228	90.627
1	190109924	90.821
1	190158871	91.077
1	190583853	91.158
1	190821384	91.422
1	191043139	91.422
1	191230917	91.422
1	191456333	91.422
1	191786714	92.154
1	191908118	92.154
1	192225810	92.448
1	192343890	92.448
1	192501995	92.741
1	192615548	92.741
1	192878155	92.741
1	193008035	92.741
1	193094828	92.741
1	193221938	93.047
1	194161590	93.355
1	194381590	93.355
1	195188453	94.03
1	195189501	94.03
2	0	0
2	3128832	1.637
2	4248664	1.959
2	5348753	2.096
2	5455372	2.196
2	5658199	2.295
2	5846367	2.295
2	5969739	2.295
2	6101087	2.295
2	6232092	2.295
2	6311318	2.295
2	7375358	2.534
2	8319748	3.862
2	8599798	3.862
2	8919030	3.862
2	9145394	4.218
2	10220836	4.218
2	10445686	5.193
2	10556827	5.193
2	10755687	5.193
2	10868908	5.193
2	10978438	5.193
2	11785865	5.62
2	12068443	5.62
2	17911757	8.583
2	18040521	8.583
2	18232593	8.583
2	18355128	8.583
2	18499405	8.583
2	18819881	8.583
2	19078724	8.868
2	19280631	8.868
2	19398965	9.01
2	20017308	10.608
2	20281706	10.608
2	20371737	10.608
2	20371773	10.608
2	20377386	10.608
2	20627129	10.608
2	20758643	10.608
2	21213347	10.731
2	21619862	10.855
2	21926872	10.988
2	22152404	10.988
2	22396323	10.988
2	22565818	10.988
2	22820916	10.988
2	23343781	11.218
2	24093641	11.702
2	25539783	13.693
2	25871177	14.991
2	26095521	14.991
2	26273581	14.991
2	26348726	15.273
2	26368355	15.273
2	26877889	15.273
2	27289669	15.784
2	27645541	15.784
2	27887576	15.784
2	28141311	15.784
2	28289138	15.784
2	28469580	15.784
2	28546192	15.784
2	28879535	15.784
2	29086816	15.784
2	30412836	17.37
2	30440967	17.457
2	30447446	17.457
2	30685910	17.457
2	31172022	17.616
2	31279994	17.616
2	31434604	17.616
2	31822659	17.616
2	32233700	17.816
2	32614942	17.816
2	32792441	17.816
2	33021953	17.816
2	33218338	17.816
2	33449967	17.816
2	33942819	18.01
2	33994619	18.4
2	34134770	18.4
2	34623461	18.4
2	34893133	18.4
2	35013637	18.4
2	36101676	19.626
2	36235936	19.626
2	36684646	19.626
2	36801685	19.626
2	37147118	19.626
2	37429671	19.626
2	37657113	19.626
2	37742374	19.626
2	37751250	19.626
2	37889776	19.626
2	38110690	19.626
2	38111118	19.626
2	38526867	19.906
2	38615076	19.906
2	38864446	19.906
2	39113469	19.906
2	39508214	20.076
2	39596009	20.076
2	39733680	20.076
2	39814500	20.076
2	40012587	20.076
2	40103420	20.076
2	40340915	20.076
2	40594755	20.076
2	40628378	20.076
2	40799539	20.076
2	40927970	20.076
2	41284153	20.076
2	41440054	20.076
2	41678059	20.754
2	41974273	20.754
2	42124670	20.754
2	42401112	20.754
2	42485962	20.754
2	42886134	21.024
2	43053499	21.024
2	43074737	21.024
2	43267636	21.024
2	43444560	21.024
2	43682830	21.024
2	43791720	21.024
2	43977995	21.32
2	44208892	21.32
2	44401774	21.545
2	44588319	21.972
2	44757807	21.972
2	44988302	21.972
2	45121022	21.972
2	45192291	21.972
2	45667030	21.972
2	45693227	21.972
2	45879980	21.972
2	45968272	21.972
2	46071117	21.972
2	46229015	21.972
2	46607825	21.972
2	46764454	21.972
2	46993313	21.972
2	47164612	21.972
2	47396762	22.669
2	47562904	22.669
2	47734808	22.669
2	48027267	22.669
2	48205973	22.901
2	48395821	22.901
2	50645062	23.16
2	50789866	23.16
2	50953233	23.312
2	51223070	23.477
2	51396788	23.477
2	51465695	23.477
2	51545383	23.477
2	51704397	23.477
2	51915286	23.477
2	52137402	23.477
2	52241218	23.477
2	52433667	23.477
2	52575253	23.641
2	52813602	24.66
2	53183609	24.66
2	53371580	24.66
2	53471544	24.66
2	53847774	24.66
2	54159107	24.66
2	54631398	24.66
2	54812594	24.66
2	55052194	24.66
2	55413921	25.145
2	55797488	25.145
2	55932755	25.145
2	56106653	25.145
2	56233526	25.145
2	56393182	25.145
2	56475451	25.145
2	56535816	25.145
2	56597562	25.145
2	56915904	25.145
2	57086201	25.145
2	57202834	25.145
2	57315196	25.145
2	57659854	25.73
2	57711655	25.73
2	57786967	25.73
2	58009358	26.22
2	58131026	26.396
2	58189570	26.396
2	58495664	26.396
2	58659584	26.561
2	58896285	26.561
2	60648327	28.551
2	61368673	29.369
2	61756786	29.369
2	61800083	29.369
2	61940149	29.369
2	62162366	29.601
2	62432242	29.601
2	62645334	29.601
2	62652308	30.578
2	62879638	30.611
2	63003007	30.611
2	63204917	30.611
2	63352976	30.611
2	63572853	30.887
2	63849156	30.887
2	64112843	31.648
2	64390723	31.648
2	64741978	31.923
2	64858612	32.193
2	65119051	32.193
2	65546246	32.638
2	65658494	32.638
2	65866216	32.638
2	66233536	32.638
2	66235124	32.638
2	66350152	32.638
2	66413484	32.638
2	66501121	32.638
2	66705136	32.869
2	66967901	33.068
2	67092863	33.068
2	67221249	33.068
2	67509615	33.068
2	67678409	33.068
2	67856295	33.068
2	67886349	33.068
2	67988970	33.068
2	68249738	33.068
2	68424814	33.068
2	68663254	33.068
2	68844133	33.068
2	68868787	33.068
2	68989046	33.068
2	69083134	33.068
2	69247247	33.471
2	69342850	34.179
2	69464755	34.179
2	69590757	34.179
2	69724604	34.417
2	69749860	34.417
2	69796844	34.417
2	69935762	34.417
2	70131995	34.417
2	70151531	34.417
2	70239460	34.417
2	70989873	36.697
2	71156758	36.697
2	71274703	36.697
2	71374654	36.697
2	71438749	36.697
2	71441341	36.697
2	71598563	37.035
2	71774340	37.035
2	72239121	37.554
2	72241474	37.554
2	72401801	38.005
2	73095836	38.005
2	73476562	38.718
2	73937302	38.916
2	74075224	38.916
2	74311123	39.167
2	74359271	39.167
2	74518199	39.28
2	74881866	39.28
2	74946926	39.28
2	74975012	39.397
2	75010828	39.397
2	75183883	39.771
2	75505515	40.02
2	75676732	40.02
2	76018674	40.02
2	76149772	40.02
2	76470743	40.02
2	77037705	40.46
2	77096105	41.214
2	77190188	41.214
2	77351780	41.214
2	77479266	41.214
2	77655003	41.69
2	78100322	42.418
2	79343444	42.869
2	79407917	42.869
2	79638453	42.869
2	79768919	42.869
2	80615688	43.543
2	81023401	43.768
2	81110073	43.768
2	81557756	43.768
2	81697398	43.768
2	81767943	43.768
2	82106117	43.982
2	82191299	43.982
2	82550102	43.982
2	82737149	43.982
2	82857454	43.982
2	82994075	43.982
2	83252461	44.197
2	83443041	44.197
2	83603269	44.197
2	84118737	44.197
2	84592325	44.197
2	84772334	44.197
2	85046732	44.197
2	85137646	44.197
2	85144656	44.197
2	85280621	44.197
2	85678724	44.197
2	85785881	44.197
2	85948086	44.197
2	86677104	44.656
2	86803812	44.656
2	87047795	44.656
2	87149826	44.656
2	87353090	44.656
2	87610477	44.656
2	87834015	44.757
2	88024822	44.757
2	88346299	44.757
2	88487252	44.757
2	88910134	44.757
2	89005314	44.757
2	89302857	44.757
2	89409358	44.757
2	89580518	44.757
2	89845055	44.757
2	90009339	44.757
2	90112916	44.757
2	90254082	44.757
2	90479141	44.864
2	90909200	45.25
2	91054272	45.25
2	91122403	45.25
2	91275142	45.25
2	91495040	45.25
2	91645244	45.25
2	91945490	45.25
2	92009616	45.25
2	92377265	46.036
2	92826811	46.334
2	92974142	46.334
2	93053147	46.334
2	93279478	46.334
2	93419862	46.641
2	93688052	46.641
2	93886919	46.641
2	94067654	46.641
2	94249946	46.641
2	94537783	47.165
2	94684996	47.165
2	94788946	47.165
2	95071911	47.165
2	95214353	47.165
2	95369088	47.165
2	95598572	47.282
2	95766463	47.282
2	96035814	47.282
2	96893884	47.34
2	96894089	47.36
2	97198517	47.4
2	98034691	47.4
2	98186955	48.64
2	98322559	48.64
2	98500436	48.64
2	98658266	48.64
2	98841259	48.64
2	99133298	48.64
2	99426081	48.64
2	99484142	48.64
2	99608876	48.64
2	99825315	48.64
2	100058961	48.64
2	100135130	48.64
2	100153705	48.64
2	100450406	48.64
2	100813187	48.64
2	100989318	48.64
2	101043646	48.64
2	101323040	48.64
2	101720448	49.199
2	101829147	49.199
2	101983259	49.199
2	102143642	49.199
2	102173825	49.199
2	102631528	49.199
2	102735983	49.199
2	102885604	49.199
2	103232897	49.199
2	103284229	49.199
2	103420096	49.199
2	103734521	49.199
2	103899934	49.199
2	104099553	49.408
2	104191508	49.408
2	104351877	49.574
2	104982978	49.826
2	105172985	49.826
2	105173204	49.826
2	105180122	49.826
2	105297903	49.977
2	106598183	50.191
2	106727593	50.191
2	106776864	50.191
2	106809075	50.191
2	107240990	50.33
2	107289473	50.33
2	107465137	50.33
2	107749910	50.33
2	107878450	50.33
2	107940133	50.33
2	108090756	50.33
2	108504639	50.597
2	108685964	50.597
2	108857576	50.597
